t_livetv|DD News|img_tv_ddnews.jpg|https://www.youtube.com/c/DDnews/live|
t_livetv|Sansad TV|img_tv_sansad.jpg|https://www.youtube.com/c/SansadTV/live|
t_livetv|DD Kisan|img_tv_ddkisan.jpg|https://www.youtube.com/c/DDKisan/live|
t_livetv|DD India|img_tv_ddindia.jpg|https://www.youtube.com/c/DDIndia/live|
t_livetv|DD Bharati|img_tv_ddbharti.jpg|https://www.youtube.com/c/ddbharati/live|
t_livetv|DD Urdu|img_tv_ddurdu.jpg|https://www.youtube.com/c/DDUrdu/live|
t_livetv|DD National|img_tv_ddnational.jpg|https://www.youtube.com/c/DoordarshanNational/live|
